ID_img,count_region,region_shape
4343.JPG,0.0,0.0
4344.JPG,0.0,0.0
4345.JPG,0.0,0.0
4346.JPG,0.0,0.0
4347.JPG,0.0,0.0
4348.JPG,0.0,0.0
4349.JPG,0.0,0.0
4350.JPG,0.0,0.0
4351.JPG,0.0,0.0
4352.JPG,0.0,0.0
4353.JPG,0.0,0.0
4354.JPG,0.0,0.0
4355.JPG,0.0,0.0
4356.JPG,0.0,0.0
4357.JPG,0.0,0.0
4358.JPG,0.0,0.0
4359.JPG,0.0,0.0
4360.JPG,0.0,0.0
4361.JPG,0.0,0.0
4362.JPG,0.0,0.0
4363.JPG,0.0,0.0
4364.JPG,0.0,0.0
4365.JPG,0.0,0.0
4366.JPG,0.0,0.0
4367.JPG,0.0,0.0
4368.JPG,0.0,0.0
4369.JPG,0.0,0.0
4370.JPG,0.0,0.0
4371.JPG,0.0,0.0
4372.JPG,0.0,0.0
4373.JPG,0.0,0.0
4374.JPG,0.0,0.0
4375.JPG,0.0,0.0
4376.JPG,0.0,0.0
4377.JPG,0.0,0.0
4378.JPG,0.0,0.0
4379.JPG,0.0,0.0
4380.JPG,0.0,0.0
4381.JPG,0.0,0.0
4382.JPG,0.0,0.0
4383.JPG,0.0,0.0
4384.JPG,0.0,0.0
4385.JPG,0.0,0.0
4386.JPG,0.0,0.0
4387.JPG,0.0,0.0
4388.JPG,0.0,0.0
4389.JPG,0.0,0.0
4390.JPG,0.0,0.0
4391.JPG,0.0,0.0
4392.JPG,0.0,0.0
4393.JPG,0.0,0.0
4394.JPG,0.0,0.0
4395.JPG,0.0,0.0
4396.JPG,0.0,0.0
4397.JPG,0.0,0.0
4398.JPG,0.0,0.0
4399.JPG,0.0,0.0
4400.JPG,0.0,0.0
4401.JPG,0.0,0.0
4402.JPG,0.0,0.0
4403.JPG,0.0,0.0
4404.JPG,0.0,0.0
4405.JPG,0.0,0.0
4406.JPG,0.0,0.0
4407.JPG,0.0,0.0
4408.JPG,0.0,0.0
4409.JPG,0.0,0.0
4410.JPG,0.0,0.0
4411.JPG,0.0,0.0
4412.JPG,0.0,0.0
4413.JPG,0.0,0.0
4414.JPG,0.0,0.0
4415.JPG,0.0,0.0
4416.JPG,0.0,0.0
4417.JPG,0.0,0.0
4418.JPG,0.0,0.0
4419.JPG,0.0,0.0
4420.JPG,0.0,0.0
4421.JPG,0.0,0.0
4422.JPG,0.0,0.0
4423.JPG,0.0,0.0
4424.JPG,0.0,0.0
4425.JPG,0.0,0.0
4426.JPG,0.0,0.0
4427.JPG,0.0,0.0
4428.JPG,0.0,0.0
4429.JPG,0.0,0.0
4430.JPG,0.0,0.0
4431.JPG,0.0,0.0
4432.JPG,0.0,0.0
4433.JPG,0.0,0.0
4434.JPG,0.0,0.0
4435.JPG,0.0,0.0
4436.JPG,0.0,0.0
4437.JPG,0.0,0.0
4438.JPG,0.0,0.0
4439.JPG,0.0,0.0
4440.JPG,0.0,0.0
4441.JPG,0.0,0.0
4442.JPG,0.0,0.0
4443.JPG,0.0,0.0
4444.JPG,0.0,0.0
4445.JPG,0.0,0.0
4446.JPG,0.0,0.0
4447.JPG,0.0,0.0
4448.JPG,0.0,0.0
4449.JPG,0.0,0.0
4450.JPG,0.0,0.0
4451.JPG,0.0,0.0
4452.JPG,0.0,0.0
4453.JPG,0.0,0.0
4454.JPG,0.0,0.0
4455.JPG,0.0,0.0
4456.JPG,0.0,0.0
4457.JPG,0.0,0.0
4458.JPG,0.0,0.0
4459.JPG,0.0,0.0
4460.JPG,0.0,0.0
4461.JPG,0.0,0.0
4462.JPG,0.0,0.0
4463.JPG,0.0,0.0
4464.JPG,0.0,0.0
4465.JPG,2.0,"['{""cx"":2735,""cy"":1711,""r"":102}', '{""cx"":2430,""cy"":1926,""r"":107}']"
4466.JPG,0.0,0.0
4467.JPG,0.0,0.0
4468.JPG,0.0,0.0
4469.JPG,0.0,0.0
4470.JPG,0.0,0.0
4471.JPG,0.0,0.0
4472.JPG,0.0,0.0
4473.JPG,0.0,0.0
4474.JPG,0.0,0.0
4475.JPG,0.0,0.0
4476.JPG,0.0,0.0
4477.JPG,0.0,0.0
4478.JPG,0.0,0.0
4479.JPG,0.0,0.0
4480.JPG,0.0,0.0
4481.JPG,0.0,0.0
4482.JPG,0.0,0.0
4483.JPG,0.0,0.0
4484.JPG,0.0,0.0
4485.JPG,0.0,0.0
4486.JPG,0.0,0.0
4487.JPG,0.0,0.0
4488.JPG,0.0,0.0
4489.JPG,0.0,0.0
4490.JPG,0.0,0.0
4491.JPG,0.0,0.0
4492.JPG,0.0,0.0
4493.JPG,0.0,0.0
4494.JPG,0.0,0.0
4495.JPG,0.0,0.0
4496.JPG,0.0,0.0
4497.JPG,0.0,0.0
4498.JPG,0.0,0.0
4499.JPG,0.0,0.0
4500.JPG,0.0,0.0
4501.JPG,0.0,0.0
4502.JPG,0.0,0.0
4503.JPG,0.0,0.0
4504.JPG,0.0,0.0
4505.JPG,0.0,0.0
4506.JPG,0.0,0.0
4507.JPG,0.0,0.0
4508.JPG,0.0,0.0
4509.JPG,0.0,0.0
4510.JPG,0.0,0.0
4511.JPG,0.0,0.0
4512.JPG,0.0,0.0
4513.JPG,0.0,0.0
4514.JPG,0.0,0.0
4515.JPG,0.0,0.0
4516.JPG,0.0,0.0
4517.JPG,0.0,0.0
4518.JPG,0.0,0.0
4519.JPG,0.0,0.0
4520.JPG,0.0,0.0
4521.JPG,0.0,0.0
4522.JPG,0.0,0.0
4523.JPG,0.0,0.0
4524.JPG,0.0,0.0
4525.JPG,0.0,0.0
4526.JPG,0.0,0.0
4527.JPG,0.0,0.0
4528.JPG,0.0,0.0
4529.JPG,0.0,0.0
4530.JPG,0.0,0.0
4531.JPG,0.0,0.0
4532.JPG,0.0,0.0
4533.JPG,0.0,0.0
4534.JPG,0.0,0.0
4535.JPG,0.0,0.0
4536.JPG,0.0,0.0
4537.JPG,0.0,0.0
4538.JPG,0.0,0.0
4539.JPG,0.0,0.0
4540.JPG,0.0,0.0
4541.JPG,0.0,0.0
4542.JPG,0.0,0.0
4543.JPG,0.0,0.0
4544.JPG,0.0,0.0
4545.JPG,0.0,0.0
4546.JPG,0.0,0.0
4547.JPG,0.0,0.0
4548.JPG,0.0,0.0
4549.JPG,0.0,0.0
4550.JPG,0.0,0.0
4551.JPG,0.0,0.0
4552.JPG,0.0,0.0
4553.JPG,0.0,0.0
4554.JPG,0.0,0.0
4555.JPG,0.0,0.0
4556.JPG,0.0,0.0
4557.JPG,0.0,0.0
4558.JPG,0.0,0.0
4559.JPG,0.0,0.0
4560.JPG,0.0,0.0
4561.JPG,0.0,0.0
4562.JPG,0.0,0.0
4563.JPG,0.0,0.0
4564.JPG,0.0,0.0
4565.JPG,0.0,0.0
4566.JPG,0.0,0.0
4567.JPG,0.0,0.0
4568.JPG,0.0,0.0
4569.JPG,0.0,0.0
4570.JPG,0.0,0.0
4571.JPG,0.0,0.0
4572.JPG,0.0,0.0
4573.JPG,0.0,0.0
4574.JPG,0.0,0.0
4575.JPG,0.0,0.0
4576.JPG,0.0,0.0
4577.JPG,0.0,0.0
4578.JPG,0.0,0.0
4579.JPG,0.0,0.0
4580.JPG,0.0,0.0
4581.JPG,0.0,0.0
4582.JPG,0.0,0.0
4583.JPG,0.0,0.0
4584.JPG,0.0,0.0
4585.JPG,0.0,0.0
4586.JPG,0.0,0.0
4587.JPG,0.0,0.0
4588.JPG,0.0,0.0
4589.JPG,0.0,0.0
4590.JPG,0.0,0.0
4591.JPG,0.0,0.0
4592.JPG,0.0,0.0
4593.JPG,0.0,0.0
4594.JPG,0.0,0.0
4595.JPG,0.0,0.0
4596.JPG,0.0,0.0
4597.JPG,0.0,0.0
4598.JPG,0.0,0.0
4599.JPG,0.0,0.0
4600.JPG,0.0,0.0
4601.JPG,0.0,0.0
4602.JPG,0.0,0.0
4603.JPG,0.0,0.0
4604.JPG,2.0,"['{""cx"":3276,""cy"":1619,""r"":130}', '{""cx"":3114,""cy"":1611,""r"":133}']"
4605.JPG,0.0,0.0
4606.JPG,0.0,0.0
4607.JPG,0.0,0.0
4608.JPG,0.0,0.0
4609.JPG,0.0,0.0
4610.JPG,0.0,0.0
4611.JPG,0.0,0.0
4612.JPG,0.0,0.0
4613.JPG,0.0,0.0
4614.JPG,0.0,0.0
4615.JPG,0.0,0.0
4616.JPG,0.0,0.0
4617.JPG,0.0,0.0
4618.JPG,0.0,0.0
4619.JPG,0.0,0.0
4620.JPG,0.0,0.0
4621.JPG,0.0,0.0
4622.JPG,0.0,0.0
4623.JPG,0.0,0.0
4624.JPG,0.0,0.0
4625.JPG,0.0,0.0
4626.JPG,0.0,0.0
4627.JPG,0.0,0.0
4628.JPG,0.0,0.0
4629.JPG,0.0,0.0
4630.JPG,0.0,0.0
4631.JPG,0.0,0.0
4632.JPG,0.0,0.0
4633.JPG,0.0,0.0
4634.JPG,0.0,0.0
4635.JPG,0.0,0.0
4636.JPG,0.0,0.0
4637.JPG,0.0,0.0
4638.jpg,0.0,0.0
4639.JPG,0.0,0.0
4640.JPG,0.0,0.0
4641.JPG,0.0,0.0
4642.JPG,0.0,0.0
4643.JPG,0.0,0.0
4644.JPG,0.0,0.0
4645.JPG,0.0,0.0
4646.JPG,0.0,0.0
4647.JPG,0.0,0.0
4648.JPG,0.0,0.0
4649.JPG,0.0,0.0
4650.JPG,0.0,0.0
4651.JPG,0.0,0.0
4652.JPG,0.0,0.0
4653.JPG,0.0,0.0
4654.JPG,0.0,0.0
4655.JPG,0.0,0.0
4656.JPG,0.0,0.0
4657.JPG,0.0,0.0
4658.JPG,0.0,0.0
4659.JPG,0.0,0.0
4660.JPG,0.0,0.0
4661.JPG,0.0,0.0
4662.JPG,0.0,0.0
4663.JPG,0.0,0.0
4664.JPG,0.0,0.0
4665.JPG,0.0,0.0
4666.JPG,0.0,0.0
4667.JPG,0.0,0.0
4668.JPG,0.0,0.0
4669.JPG,0.0,0.0
4670.JPG,0.0,0.0
4671.jpg,0.0,0.0
4672.JPG,0.0,0.0
4673.JPG,0.0,0.0
4674.JPG,0.0,0.0
4675.JPG,0.0,0.0
4676.JPG,0.0,0.0
4677.JPG,0.0,0.0
4678.JPG,0.0,0.0
4679.JPG,0.0,0.0
4680.JPG,0.0,0.0
4681.JPG,0.0,0.0
4682.JPG,0.0,0.0
4683.JPG,0.0,0.0
4684.JPG,0.0,0.0
4685.JPG,0.0,0.0
4686.JPG,0.0,0.0
4687.JPG,0.0,0.0
4688.JPG,0.0,0.0
4689.JPG,0.0,0.0
4690.JPG,0.0,0.0
4691.JPG,0.0,0.0
4692.JPG,0.0,0.0
4693.JPG,0.0,0.0
4694.JPG,0.0,0.0
4695.JPG,0.0,0.0
4696.JPG,0.0,0.0
4697.JPG,0.0,0.0
4698.JPG,0.0,0.0
4699.JPG,0.0,0.0
4700.JPG,0.0,0.0
4701.JPG,0.0,0.0
4702.JPG,0.0,0.0
4703.JPG,0.0,0.0
4704.JPG,0.0,0.0
4705.JPG,0.0,0.0
4706.JPG,0.0,0.0
4707.JPG,0.0,0.0
4708.JPG,0.0,0.0
4709.JPG,0.0,0.0
4710.JPG,0.0,0.0
4711.JPG,0.0,0.0
4712.JPG,0.0,0.0
4713.JPG,0.0,0.0
4714.JPG,0.0,0.0
4715.JPG,0.0,0.0
4716.JPG,0.0,0.0
4717.JPG,0.0,0.0
4718.JPG,0.0,0.0
4719.JPG,0.0,0.0
4720.JPG,0.0,0.0
4721.JPG,0.0,0.0
4722.JPG,0.0,0.0
4723.JPG,0.0,0.0
4724.JPG,0.0,0.0
4725.JPG,0.0,0.0
4726.JPG,0.0,0.0
4727.JPG,0.0,0.0
4728.JPG,0.0,0.0
4729.JPG,0.0,0.0
4730.JPG,0.0,0.0
4731.JPG,0.0,0.0
4732.JPG,0.0,0.0
4733.JPG,0.0,0.0
4734.JPG,0.0,0.0
4735.JPG,0.0,0.0
4736.JPG,0.0,0.0
4737.JPG,0.0,0.0
4738.JPG,0.0,0.0
4739.JPG,0.0,0.0
4740.JPG,0.0,0.0
4741.JPG,0.0,0.0
4742.JPG,0.0,0.0
4743.JPG,0.0,0.0
4744.JPG,0.0,0.0
4745.JPG,0.0,0.0
4746.JPG,0.0,0.0
4747.JPG,0.0,0.0
4748.JPG,0.0,0.0
4749.JPG,0.0,0.0
4750.JPG,0.0,0.0
4751.JPG,0.0,0.0
4752.JPG,0.0,0.0
4753.JPG,0.0,0.0
4754.JPG,0.0,0.0
4755.JPG,0.0,0.0
4756.JPG,0.0,0.0
4757.JPG,0.0,0.0
4758.JPG,0.0,0.0
4759.JPG,0.0,0.0
4760.JPG,0.0,0.0
4761.JPG,0.0,0.0
4762.JPG,0.0,0.0
4763.JPG,0.0,0.0
4764.JPG,0.0,0.0
4765.JPG,0.0,0.0
4766.JPG,0.0,0.0
4767.JPG,0.0,0.0
4768.JPG,0.0,0.0
4769.JPG,0.0,0.0
4770.JPG,0.0,0.0
4771.JPG,0.0,0.0
4772.JPG,0.0,0.0
4773.JPG,0.0,0.0
4774.JPG,0.0,0.0
4775.JPG,0.0,0.0
4776.JPG,0.0,0.0
4777.JPG,0.0,0.0
4778.JPG,0.0,0.0
4779.JPG,0.0,0.0
4780.JPG,2.0,"['{""cx"":3898,""cy"":988,""r"":123}', '{""cx"":3309,""cy"":1557,""r"":117}']"
4781.JPG,0.0,0.0
4782.JPG,0.0,0.0
4783.JPG,0.0,0.0
4784.JPG,0.0,0.0
4785.JPG,0.0,0.0
4786.JPG,0.0,0.0
4787.JPG,0.0,0.0
4788.jpg,0.0,0.0
4789.JPG,0.0,0.0
4790.JPG,0.0,0.0
4791.JPG,0.0,0.0
4792.JPG,0.0,0.0
4793.JPG,0.0,0.0
4794.JPG,0.0,0.0
4795.JPG,0.0,0.0
4796.JPG,0.0,0.0
4797.JPG,0.0,0.0
4798.JPG,0.0,0.0
4799.JPG,0.0,0.0
4800.JPG,0.0,0.0
4801.JPG,0.0,0.0
4802.JPG,0.0,0.0
4803.JPG,0.0,0.0
4804.JPG,0.0,0.0
4805.JPG,0.0,0.0
4806.JPG,0.0,0.0
4807.JPG,0.0,0.0
4808.JPG,0.0,0.0
4809.JPG,0.0,0.0
4810.JPG,0.0,0.0
4811.JPG,0.0,0.0
4812.JPG,0.0,0.0
4813.JPG,0.0,0.0
4814.JPG,0.0,0.0
4815.JPG,0.0,0.0
4816.JPG,0.0,0.0
4817.JPG,0.0,0.0
4818.JPG,0.0,0.0
4819.JPG,0.0,0.0
4820.JPG,0.0,0.0
4821.jpg,0.0,0.0
4822.JPG,0.0,0.0
4823.JPG,0.0,0.0
4824.JPG,0.0,0.0
4825.JPG,0.0,0.0
4826.JPG,0.0,0.0
4827.JPG,0.0,0.0
4828.JPG,0.0,0.0
4829.JPG,0.0,0.0
4830.JPG,0.0,0.0
4831.JPG,0.0,0.0
4832.JPG,0.0,0.0
4833.JPG,0.0,0.0
4834.JPG,0.0,0.0
4835.JPG,0.0,0.0
4836.JPG,0.0,0.0
4837.JPG,0.0,0.0
4838.JPG,0.0,0.0
4839.JPG,0.0,0.0
4840.JPG,0.0,0.0
4841.JPG,0.0,0.0
4842.JPG,0.0,0.0
4843.JPG,0.0,0.0
4844.JPG,0.0,0.0
4845.JPG,0.0,0.0
4846.JPG,0.0,0.0
4847.JPG,0.0,0.0
4848.JPG,0.0,0.0
4849.JPG,0.0,0.0
4850.JPG,0.0,0.0
4851.JPG,0.0,0.0
4852.JPG,0.0,0.0
4853.JPG,0.0,0.0
4854.JPG,0.0,0.0
4855.JPG,0.0,0.0
4856.JPG,0.0,0.0
4857.JPG,0.0,0.0
4858.JPG,0.0,0.0
4859.JPG,0.0,0.0
4860.JPG,0.0,0.0
4861.JPG,0.0,0.0
4862.JPG,0.0,0.0
4863.JPG,0.0,0.0
4864.JPG,0.0,0.0
4865.JPG,0.0,0.0
4866.JPG,0.0,0.0
4867.JPG,0.0,0.0
4868.JPG,0.0,0.0
4869.JPG,0.0,0.0
4870.JPG,0.0,0.0
4871.jpg,1.0,"['{""cx"":1219,""cy"":1005,""r"":105}']"
4872.JPG,0.0,0.0
4873.JPG,0.0,0.0
4874.JPG,0.0,0.0
4875.JPG,0.0,0.0
4876.JPG,0.0,0.0
4877.JPG,0.0,0.0
4878.JPG,0.0,0.0
4879.JPG,0.0,0.0
4880.JPG,0.0,0.0
4881.JPG,0.0,0.0
4882.JPG,0.0,0.0
4883.JPG,0.0,0.0
4884.JPG,0.0,0.0
4885.JPG,0.0,0.0
4886.JPG,0.0,0.0
4887.JPG,0.0,0.0
4888.JPG,2.0,"['{""cx"":2188,""cy"":244,""r"":91}', '{""cx"":2237,""cy"":63,""r"":81}']"
4889.JPG,0.0,0.0
4890.JPG,0.0,0.0
4891.JPG,0.0,0.0
4892.JPG,0.0,0.0
4893.JPG,0.0,0.0
4894.JPG,0.0,0.0
4895.JPG,0.0,0.0
4896.JPG,0.0,0.0
4897.JPG,0.0,0.0
4898.JPG,0.0,0.0
4899.JPG,0.0,0.0
4900.JPG,0.0,0.0
4901.JPG,0.0,0.0
4902.JPG,0.0,0.0
4903.JPG,0.0,0.0
4904.JPG,0.0,0.0
4905.JPG,0.0,0.0
4906.JPG,0.0,0.0
4907.JPG,0.0,0.0
4908.JPG,0.0,0.0
4909.JPG,0.0,0.0
4910.JPG,0.0,0.0
4911.JPG,0.0,0.0
4912.JPG,0.0,0.0
4913.JPG,0.0,0.0
4914.JPG,0.0,0.0
4915.JPG,0.0,0.0
4916.JPG,0.0,0.0
4917.JPG,0.0,0.0
4918.JPG,0.0,0.0
4919.JPG,0.0,0.0
4920.JPG,0.0,0.0
4921.JPG,0.0,0.0
4922.JPG,0.0,0.0
4923.JPG,0.0,0.0
4924.JPG,0.0,0.0
4925.JPG,0.0,0.0
4926.JPG,0.0,0.0
4927.JPG,0.0,0.0
4928.JPG,0.0,0.0
4929.JPG,0.0,0.0
4930.JPG,0.0,0.0
4931.JPG,0.0,0.0
4932.JPG,0.0,0.0
4933.JPG,0.0,0.0
4934.JPG,2.0,"['{""cx"":2890,""cy"":775,""r"":110}', '{""cx"":3045,""cy"":792,""r"":124}']"
4935.JPG,0.0,0.0
4936.JPG,0.0,0.0
4937.JPG,0.0,0.0
4938.JPG,0.0,0.0
4939.JPG,0.0,0.0
4940.JPG,0.0,0.0
4941.JPG,0.0,0.0
4942.JPG,0.0,0.0
4943.JPG,0.0,0.0
4944.JPG,0.0,0.0
4945.JPG,0.0,0.0
4946.JPG,0.0,0.0
4947.JPG,0.0,0.0
4948.JPG,0.0,0.0
4949.JPG,0.0,0.0
4950.JPG,0.0,0.0
4951.JPG,0.0,0.0
4952.JPG,0.0,0.0
4953.JPG,0.0,0.0
4954.JPG,0.0,0.0
4955.JPG,0.0,0.0
4956.JPG,0.0,0.0
4957.JPG,0.0,0.0
4958.JPG,0.0,0.0
4959.JPG,0.0,0.0
4960.JPG,0.0,0.0
4961.JPG,0.0,0.0
4962.JPG,0.0,0.0
4963.JPG,0.0,0.0
4964.JPG,0.0,0.0
4965.JPG,0.0,0.0
4966.JPG,0.0,0.0
4967.JPG,0.0,0.0
4968.JPG,0.0,0.0
4969.JPG,0.0,0.0
4970.JPG,0.0,0.0
4971.JPG,0.0,0.0
4972.JPG,0.0,0.0
4973.JPG,0.0,0.0
4974.JPG,0.0,0.0
4975.JPG,0.0,0.0
4976.JPG,0.0,0.0
4977.JPG,0.0,0.0
4978.JPG,0.0,0.0
4979.JPG,0.0,0.0
4980.JPG,0.0,0.0
4981.JPG,0.0,0.0
4982.JPG,0.0,0.0
4983.JPG,0.0,0.0
4984.JPG,0.0,0.0
4985.JPG,0.0,0.0
4986.JPG,0.0,0.0
4987.JPG,0.0,0.0
4988.JPG,0.0,0.0
4989.JPG,0.0,0.0
4990.JPG,0.0,0.0
4991.JPG,0.0,0.0
4992.JPG,0.0,0.0
4993.JPG,0.0,0.0
4994.JPG,0.0,0.0
4995.JPG,0.0,0.0
4996.JPG,0.0,0.0
4997.JPG,0.0,0.0
4998.JPG,0.0,0.0
4999.JPG,0.0,0.0
5000.JPG,0.0,0.0
5001.JPG,0.0,0.0
5002.JPG,0.0,0.0
5003.JPG,0.0,0.0
5004.JPG,0.0,0.0
5005.JPG,0.0,0.0
5006.JPG,0.0,0.0
5007.JPG,0.0,0.0
5008.JPG,0.0,0.0
5009.JPG,0.0,0.0
5010.JPG,0.0,0.0
5011.JPG,0.0,0.0
5012.JPG,0.0,0.0
5013.JPG,0.0,0.0
5014.JPG,0.0,0.0
5015.JPG,0.0,0.0
5016.JPG,0.0,0.0
5017.JPG,0.0,0.0
5018.JPG,0.0,0.0
5019.JPG,0.0,0.0
5020.JPG,0.0,0.0
5021.JPG,0.0,0.0
5022.JPG,0.0,0.0
5023.JPG,0.0,0.0
5024.JPG,0.0,0.0
5025.JPG,0.0,0.0
5026.JPG,0.0,0.0
5027.JPG,0.0,0.0
5028.JPG,0.0,0.0
5029.JPG,0.0,0.0
5030.JPG,0.0,0.0
5031.JPG,0.0,0.0
5032.JPG,0.0,0.0
5033.JPG,0.0,0.0
5034.JPG,0.0,0.0
5035.JPG,0.0,0.0
5036.JPG,0.0,0.0
5037.JPG,0.0,0.0
5038.JPG,0.0,0.0
5039.JPG,0.0,0.0
5040.JPG,0.0,0.0
5041.JPG,0.0,0.0
5042.JPG,0.0,0.0
5043.JPG,0.0,0.0
5044.JPG,0.0,0.0
5045.JPG,0.0,0.0
5046.JPG,0.0,0.0
5047.JPG,0.0,0.0
5048.JPG,0.0,0.0
5049.JPG,0.0,0.0
5050.JPG,0.0,0.0
5051.JPG,0.0,0.0
5052.JPG,0.0,0.0
5053.JPG,0.0,0.0
5054.JPG,0.0,0.0
5055.JPG,0.0,0.0
5056.JPG,0.0,0.0
5057.JPG,0.0,0.0
5058.JPG,0.0,0.0
5059.JPG,0.0,0.0
5060.JPG,0.0,0.0
5061.JPG,0.0,0.0
5062.JPG,0.0,0.0
5063.JPG,0.0,0.0
5064.JPG,0.0,0.0
5065.JPG,2.0,"['{""cx"":1167,""cy"":1568,""r"":36}', '{""cx"":1268,""cy"":1610,""r"":36}']"
5066.JPG,0.0,0.0
5067.JPG,0.0,0.0
5068.JPG,0.0,0.0
5069.JPG,0.0,0.0
5070.JPG,0.0,0.0
5071.JPG,0.0,0.0
5072.JPG,0.0,0.0
5073.JPG,0.0,0.0
5074.JPG,0.0,0.0
5075.JPG,0.0,0.0
5076.JPG,0.0,0.0
5077.JPG,0.0,0.0
5078.JPG,0.0,0.0
5079.JPG,0.0,0.0
5080.JPG,0.0,0.0
5081.JPG,0.0,0.0
5082.JPG,0.0,0.0
5083.JPG,0.0,0.0
5084.JPG,0.0,0.0
5085.JPG,0.0,0.0
5086.JPG,0.0,0.0
5087.JPG,0.0,0.0
5088.JPG,0.0,0.0
5089.JPG,0.0,0.0
5090.JPG,0.0,0.0
5091.JPG,0.0,0.0
5092.JPG,0.0,0.0
5093.JPG,0.0,0.0
5094.JPG,0.0,0.0
5095.JPG,0.0,0.0
5096.JPG,0.0,0.0
5097.JPG,0.0,0.0
5098.JPG,0.0,0.0
5099.JPG,0.0,0.0
5100.JPG,0.0,0.0
5101.JPG,0.0,0.0
5102.JPG,0.0,0.0
5103.JPG,0.0,0.0
5104.JPG,0.0,0.0
5105.JPG,0.0,0.0
5106.JPG,0.0,0.0
5107.JPG,0.0,0.0
5108.JPG,0.0,0.0
5109.JPG,0.0,0.0
5110.JPG,0.0,0.0
5111.JPG,0.0,0.0
5112.JPG,0.0,0.0
5113.JPG,0.0,0.0
5114.JPG,0.0,0.0
5115.JPG,0.0,0.0
5116.JPG,0.0,0.0
5117.JPG,0.0,0.0
5118.JPG,0.0,0.0
5119.JPG,0.0,0.0
5120.JPG,0.0,0.0
5121.JPG,0.0,0.0
5122.JPG,0.0,0.0
5123.JPG,0.0,0.0
5124.JPG,0.0,0.0
5125.JPG,0.0,0.0
5126.JPG,0.0,0.0
5127.JPG,0.0,0.0
5128.JPG,0.0,0.0
5129.JPG,0.0,0.0
5130.JPG,0.0,0.0
5131.JPG,0.0,0.0
5132.JPG,0.0,0.0
5133.JPG,0.0,0.0
5134.JPG,0.0,0.0
5135.JPG,0.0,0.0
5136.JPG,0.0,0.0
5137.JPG,0.0,0.0
5138.JPG,0.0,0.0
5139.JPG,0.0,0.0
5140.JPG,0.0,0.0
5141.JPG,0.0,0.0
5142.JPG,0.0,0.0
5143.JPG,0.0,0.0
5144.JPG,0.0,0.0
5145.JPG,0.0,0.0
5146.JPG,0.0,0.0
5147.JPG,0.0,0.0
5148.JPG,0.0,0.0
5149.JPG,0.0,0.0
5150.JPG,0.0,0.0
5151.JPG,0.0,0.0
5152.JPG,0.0,0.0
5153.JPG,0.0,0.0
5154.JPG,0.0,0.0
5155.JPG,0.0,0.0
5156.JPG,0.0,0.0
5157.JPG,0.0,0.0
5158.JPG,0.0,0.0
5159.JPG,0.0,0.0
5160.JPG,0.0,0.0
5161.JPG,0.0,0.0
5162.JPG,0.0,0.0
5163.JPG,0.0,0.0
5164.JPG,0.0,0.0
5165.JPG,0.0,0.0
5166.JPG,0.0,0.0
5167.JPG,0.0,0.0
5168.JPG,0.0,0.0
5169.JPG,0.0,0.0
5170.JPG,0.0,0.0
5171.JPG,0.0,0.0
5172.JPG,0.0,0.0
5173.JPG,0.0,0.0
5174.JPG,0.0,0.0
5175.JPG,0.0,0.0
5176.jpg,0.0,0.0
5177.JPG,0.0,0.0
5178.JPG,0.0,0.0
5179.JPG,0.0,0.0
5180.JPG,0.0,0.0
5181.JPG,0.0,0.0
5182.JPG,0.0,0.0
5183.JPG,0.0,0.0
5184.JPG,0.0,0.0
5185.JPG,0.0,0.0
5186.JPG,0.0,0.0
5187.JPG,0.0,0.0
5188.JPG,0.0,0.0
5189.JPG,0.0,0.0
5190.JPG,0.0,0.0
5191.JPG,2.0,"['{""cx"":2346,""cy"":2840,""r"":93}', '{""cx"":2217,""cy"":2948,""r"":93}']"
5192.JPG,0.0,0.0
5193.JPG,0.0,0.0
5194.JPG,0.0,0.0
5195.JPG,0.0,0.0
5196.JPG,0.0,0.0
5197.JPG,0.0,0.0
5198.JPG,0.0,0.0
5199.JPG,0.0,0.0
5200.JPG,0.0,0.0
5201.JPG,0.0,0.0
5202.JPG,0.0,0.0
5203.JPG,0.0,0.0
5204.JPG,0.0,0.0
5205.JPG,0.0,0.0
5206.JPG,0.0,0.0
5207.JPG,0.0,0.0
5208.JPG,0.0,0.0
5209.JPG,0.0,0.0
5210.JPG,0.0,0.0
5211.JPG,0.0,0.0
5212.JPG,0.0,0.0
5213.JPG,0.0,0.0
5214.JPG,0.0,0.0
5215.JPG,0.0,0.0
5216.JPG,0.0,0.0
5217.JPG,0.0,0.0
5218.JPG,0.0,0.0
5219.JPG,0.0,0.0
5220.JPG,0.0,0.0
5221.JPG,0.0,0.0
5222.JPG,0.0,0.0
5223.JPG,0.0,0.0
5224.JPG,0.0,0.0
5225.JPG,0.0,0.0
5226.JPG,0.0,0.0
5227.JPG,0.0,0.0
5228.JPG,0.0,0.0
5229.JPG,0.0,0.0
5230.JPG,0.0,0.0
5231.JPG,0.0,0.0
5232.JPG,0.0,0.0
5233.JPG,0.0,0.0
5234.JPG,0.0,0.0
5235.JPG,0.0,0.0
5236.JPG,0.0,0.0
5237.JPG,0.0,0.0
5238.JPG,0.0,0.0
5239.JPG,0.0,0.0
5240.JPG,0.0,0.0
5241.JPG,0.0,0.0
5242.JPG,0.0,0.0
5243.JPG,0.0,0.0
5244.JPG,0.0,0.0
5245.JPG,0.0,0.0
5246.JPG,0.0,0.0
5247.JPG,0.0,0.0
5248.JPG,0.0,0.0
5249.JPG,0.0,0.0
5250.JPG,0.0,0.0
